student_id,full_name,attendance_percentage
24229,"Kunal Iyer",100.00
24238,"Vivaan Gupta",100.00
24254,"Nikhil Ghosh",100.00
24264,"Ananya Jain",100.00
24268,"Kunal Pandey",100.00
24269,"Meera Patel",100.00
24274,"Siddharth Mehta",100.00
24280,"Sneha Joshi",100.00
24289,"Rohan Thakur",100.00
24306,"Arjun Iyer",100.00
24331,"Tanmay Sharma",100.00
24332,"Om Sharma",100.00
24334,"Sneha Mehta",100.00
24367,"Sneha Pandey",100.00
24383,"Pooja Iyer",100.00
24389,"Rohan Agarwal",100.00
24392,"Meera Kapoor",100.00
24395,"Meera Gupta",100.00
24399,"Harsh Kapoor",100.00
24400,"Deepak Iyer",100.00
24415,"Ananya Mehta",100.00
24425,"Siddharth Patel",100.00
24426,"Om Nair",100.00
24427,"Neha Gupta",100.00
24436,"Deepak Nair",100.00
24438,"Rohan Pandey",100.00
24452,"Manav Nair",100.00
24459,"Priya Kapoor",100.00
24467,"Rahul Menon",100.00
24474,"Aditya Sinha",100.00
24490,"Rohan Patel",100.00
24512,"Nikhil Mehta",100.00
24536,"Sneha Sharma",100.00
24546,"Ritika Agarwal",100.00
24549,"Tanmay Menon",100.00
24553,"Mohit Gupta",100.00
24564,"Aditya Khanna",100.00
24571,"Tanmay Jain",100.00
24577,"Nikhil Iyer",100.00
24587,"Dev Rao",100.00
24590,"Manav Jain",100.00
24597,"Priya Pandey",100.00
24599,"Harsh Nair",100.00
24605,"Arjun Bansal",100.00
24617,"Meera Kapoor",100.00
24635,"Sneha Reddy",100.00
24640,"Rohan Verma",100.00
24663,"Aman Kapoor",100.00
24683,"Rohan Choudhary",100.00
24687,"Om Choudhary",100.00
24690,"Priya Rao",100.00
24694,"Om Nair",100.00
24709,"Sneha Iyer",100.00
24710,"Priya Bansal",100.00
24740,"Aarav Dubey",100.00
24750,"Neha Patel",100.00
24754,"Tanmay Jain",100.00
24827,"Tanmay Nair",100.00
24832,"Siddharth Gupta",100.00
24833,"Neha Patel",100.00
24839,"Priya Ghosh",100.00
24860,"Pooja Kapoor",100.00
24863,"Krishna Das",100.00
24871,"Ishaan Pandey",100.00
24884,"Rohan Ghosh",100.00
24888,"Ishaan Jain",100.00
24892,"Aditya Agarwal",100.00
24899,"Rohan Rao",100.00
24903,"Vivaan Das",100.00
24914,"Manav Gupta",100.00
24920,"Sneha Choudhary",100.00
24923,"Aman Pandey",100.00
24927,"Siddharth Choudhary",100.00
24933,"Dev Das",100.00
24937,"Siddharth Reddy",100.00
24944,"Ananya Gupta",100.00
24956,"Priya Mehta",100.00
24957,"Rahul Gupta",100.00
24967,"Siddharth Thakur",100.00
24968,"Kunal Patel",100.00
24972,"Rahul Khanna",100.00
24979,"Tanmay Sinha",100.00
24999,"Yash Agarwal",100.00
25000,"Kavya Patel",100.00
25005,"Nikhil Patel",100.00
25011,"Tanmay Khanna",100.00
25013,"Meera Rao",100.00
25019,"Diya Iyer",100.00
25026,"Vivaan Reddy",100.00
25034,"Priya Iyer",100.00
25057,"Yash Nair",100.00
25064,"Pooja Mehta",100.00
25069,"Aditya Iyer",100.00
25072,"Aarav Pandey",100.00
25077,"Priya Iyer",100.00
25096,"Rohan Choudhary",100.00
25097,"Arjun Gupta",100.00
25148,"Nikhil Bansal",100.00
25155,"Varun Agarwal",100.00
25158,"Aditi Menon",100.00
25160,"Sneha Kapoor",100.00
25168,"Yash Agarwal",100.00
25171,"Neha Das",100.00
25176,"Aman Khanna",100.00
25183,"Tanmay Nair",100.00
25187,"Vivaan Bansal",100.00
25197,"Aditya Sharma",100.00
25200,"Rahul Khanna",100.00
25215,"Sneha Jain",100.00
25216,"Aman Menon",100.00
25227,"Tanmay Thakur",100.00
25233,"Arjun Jain",100.00
25239,"Aman Pandey",100.00
25248,"Yash Pandey",100.00
25261,"Pooja Choudhary",100.00
25266,"Dev Thakur",100.00
25268,"Kunal Gupta",100.00
25280,"Vivaan Menon",100.00
25304,"Tanmay Agarwal",100.00
25331,"Ishaan Choudhary",100.00
25342,"Rahul Das",100.00
25346,"Vivaan Ghosh",100.00
25360,"Yash Mehta",100.00
25364,"Kavya Kapoor",100.00
25367,"Diya Reddy",100.00
25389,"Ananya Thakur",100.00
25444,"Pooja Verma",100.00
25445,"Vivaan Menon",100.00
25452,"Kunal Joshi",100.00
25453,"Ritesh Iyer",100.00
25466,"Yash Khanna",100.00
25479,"Tanmay Nair",100.00
25487,"Aditi Verma",100.00
25489,"Diya Agarwal",100.00
25491,"Ishaan Agarwal",100.00
25502,"Meera Das",100.00
25533,"Aditya Thakur",100.00
25536,"Kavya Choudhary",100.00
25543,"Vivaan Nair",100.00
25546,"Nikhil Rao",100.00
25553,"Harsh Reddy",100.00
25570,"Yash Thakur",100.00
25595,"Siddharth Mehta",100.00
25602,"Deepak Verma",100.00
25605,"Manav Pandey",100.00
25606,"Sneha Pandey",100.00
25614,"Deepak Sinha",100.00
25620,"Ananya Ghosh",100.00
25621,"Arjun Choudhary",100.00
25637,"Varun Choudhary",100.00
25693,"Ritesh Agarwal",100.00
25695,"Aarav Jain",100.00
25702,"Meera Das",100.00
25703,"Meera Nair",100.00
25706,"Aarav Nair",100.00
25708,"Rohan Agarwal",100.00
25719,"Deepak Iyer",100.00
25747,"Ritika Kapoor",100.00
25749,"Krishna Agarwal",100.00
25760,"Aman Bansal",100.00
25761,"Deepak Sinha",100.00
25763,"Pooja Rao",100.00
25765,"Krishna Bansal",100.00
25771,"Yash Menon",100.00
25773,"Rohan Rao",100.00
25791,"Aditi Reddy",100.00
25821,"Ishaan Menon",100.00
25834,"Kavya Das",100.00
25836,"Varun Kapoor",100.00
25854,"Krishna Menon",100.00
25868,"Neha Jain",100.00
25875,"Sai Dubey",100.00
25878,"Harsh Nair",100.00
25883,"Ritika Reddy",100.00
25909,"Ritika Menon",100.00
25914,"Deepak Menon",100.00
25915,"Sai Agarwal",100.00
25930,"Dev Verma",100.00
25935,"Rohan Dubey",100.00
25937,"Priya Patel",100.00
25939,"Deepak Dubey",100.00
25957,"Nikhil Iyer",100.00
25958,"Rohan Jain",100.00
25996,"Meera Patel",100.00
25999,"Tanmay Thakur",100.00
26003,"Diya Mehta",100.00
26006,"Diya Dubey",100.00
26014,"Manav Khanna",100.00
26015,"Ritika Das",100.00
26025,"Meera Gupta",100.00
26027,"Krishna Gupta",100.00
26042,"Vivaan Joshi",100.00
26047,"Neha Das",100.00
26051,"Ritika Kapoor",100.00
26082,"Om Dubey",100.00
26084,"Mohit Joshi",100.00
26086,"Deepak Dubey",100.00
26103,"Rahul Menon",100.00
26116,"Meera Bansal",100.00
26127,"Priya Iyer",100.00
26145,"Kunal Bansal",100.00
26152,"Yash Pandey",100.00
26167,"Rahul Pandey",100.00
26180,"Meera Verma",100.00
26181,"Ritesh Khanna",100.00
26187,"Aman Gupta",100.00
26196,"Rahul Mehta",100.00
26217,"Aditi Menon",100.00
26235,"Ishaan Rao",100.00
26246,"Priya Choudhary",100.00
26247,"Vivaan Sharma",100.00
26248,"Kavya Agarwal",100.00
26250,"Arjun Rao",100.00
26252,"Yash Dubey",100.00
26266,"Om Bansal",100.00
26283,"Kunal Nair",100.00
26294,"Tanmay Rao",100.00
26297,"Pooja Choudhary",100.00
26301,"Siddharth Gupta",100.00
26304,"Dev Ghosh",100.00
26312,"Neha Sinha",100.00
26315,"Diya Mehta",100.00
26334,"Manav Khanna",100.00
26347,"Rohan Jain",100.00
26358,"Ananya Das",100.00
26367,"Aditya Choudhary",100.00
26372,"Aarav Ghosh",100.00
26375,"Rahul Kapoor",100.00
26377,"Sai Ghosh",100.00
26379,"Neha Das",100.00
26381,"Om Rao",100.00
26388,"Manav Choudhary",100.00
26389,"Yash Patel",100.00
26400,"Aditi Joshi",100.00
26436,"Yash Verma",100.00
26443,"Ritika Patel",100.00
26445,"Aditi Dubey",100.00
26475,"Rahul Bansal",100.00
26486,"Siddharth Agarwal",100.00
26487,"Om Gupta",100.00
26488,"Krishna Rao",100.00
26513,"Nikhil Dubey",100.00
26521,"Neha Sharma",100.00
26527,"Siddharth Joshi",100.00
26544,"Nikhil Khanna",100.00
26546,"Ishaan Khanna",100.00
26572,"Harsh Reddy",100.00
26580,"Priya Das",100.00
26598,"Dev Nair",100.00
26599,"Pooja Pandey",100.00
26605,"Yash Agarwal",100.00
26619,"Kunal Gupta",100.00
26625,"Manav Khanna",100.00
26630,"Sai Iyer",100.00
26640,"Nikhil Kapoor",100.00
26649,"Kunal Khanna",100.00
26669,"Aditya Rao",100.00
26680,"Sai Sinha",100.00
26689,"Ritesh Nair",100.00
26694,"Dev Rao",100.00
26709,"Rahul Agarwal",100.00
26730,"Nikhil Joshi",100.00
26732,"Diya Sharma",100.00
26738,"Kunal Rao",100.00
26754,"Om Sinha",100.00
26762,"Aman Thakur",100.00
26767,"Kavya Ghosh",100.00
26770,"Varun Joshi",100.00
26773,"Om Das",100.00
26786,"Rohan Rao",100.00
26804,"Kavya Choudhary",100.00
26805,"Aarav Khanna",100.00
26807,"Pooja Khanna",100.00
26821,"Aarav Thakur",100.00
26824,"Om Mehta",100.00
26842,"Priya Rao",100.00
26845,"Nikhil Jain",100.00
26853,"Aarav Patel",100.00
26869,"Meera Kapoor",100.00
26872,"Arjun Verma",100.00
26873,"Harsh Khanna",100.00
26877,"Manav Rao",100.00
26881,"Harsh Sinha",100.00
26884,"Ishaan Agarwal",100.00
26887,"Ishaan Mehta",100.00
26897,"Aarav Dubey",100.00
26916,"Sai Reddy",100.00
26926,"Diya Kapoor",100.00
26937,"Ritesh Agarwal",100.00
26942,"Dev Dubey",100.00
26944,"Ritika Verma",100.00
26961,"Varun Khanna",100.00
26963,"Deepak Rao",100.00
26971,"Rohan Nair",100.00
26991,"Deepak Nair",100.00
26992,"Ananya Joshi",100.00
27004,"Aditya Bansal",100.00
27007,"Harsh Khanna",100.00
27013,"Kunal Dubey",100.00
27014,"Sai Bansal",100.00
27019,"Aman Ghosh",100.00
27020,"Kunal Menon",100.00
27021,"Pooja Menon",100.00
27036,"Siddharth Nair",100.00
27040,"Ishaan Pandey",100.00
27055,"Tanmay Thakur",100.00
27057,"Dev Pandey",100.00
27065,"Kunal Jain",100.00
27074,"Vivaan Sinha",100.00
27082,"Kavya Mehta",100.00
27093,"Yash Reddy",100.00
27105,"Sneha Bansal",100.00
27115,"Rohan Menon",100.00
27126,"Neha Sharma",100.00
27136,"Rohan Sinha",100.00
27146,"Aditya Nair",100.00
27151,"Arjun Agarwal",100.00
27153,"Krishna Rao",100.00
27160,"Ritika Gupta",100.00
27177,"Sneha Nair",100.00
27182,"Harsh Mehta",100.00
27185,"Varun Mehta",100.00
27186,"Yash Das",100.00
27192,"Aman Nair",100.00
27205,"Kunal Agarwal",100.00
27209,"Deepak Agarwal",100.00
27217,"Yash Rao",100.00
27218,"Sai Ghosh",100.00
27235,"Kunal Das",100.00
27244,"Rahul Ghosh",100.00
27247,"Diya Gupta",100.00
27271,"Aditya Das",100.00
27276,"Rahul Sinha",100.00
27306,"Arjun Verma",100.00
27314,"Siddharth Sharma",100.00
27325,"Pooja Reddy",100.00
27331,"Kavya Agarwal",100.00
27334,"Ritesh Ghosh",100.00
27342,"Ritika Menon",100.00
27355,"Om Iyer",100.00
27374,"Siddharth Joshi",100.00
27380,"Arjun Kapoor",100.00
27381,"Nikhil Agarwal",100.00
27390,"Ishaan Ghosh",100.00
27393,"Mohit Das",100.00
27396,"Rahul Verma",100.00
27400,"Vivaan Nair",100.00
27415,"Meera Patel",100.00
27437,"Varun Jain",100.00
27439,"Ananya Jain",100.00
27461,"Rahul Reddy",100.00
27480,"Ritesh Rao",100.00
27492,"Rohan Choudhary",100.00
27502,"Mohit Mehta",100.00
27507,"Rohan Das",100.00
27553,"Harsh Joshi",100.00
27556,"Kunal Verma",100.00
27562,"Kunal Agarwal",100.00
27580,"Krishna Choudhary",100.00
27585,"Ananya Bansal",100.00
27597,"Deepak Agarwal",100.00
27607,"Nikhil Mehta",100.00
27617,"Harsh Jain",100.00
27620,"Arjun Dubey",100.00
27625,"Om Sharma",100.00
27629,"Ritika Iyer",100.00
27641,"Meera Sharma",100.00
27643,"Om Pandey",100.00
27674,"Diya Mehta",100.00
27675,"Mohit Mehta",100.00
27679,"Tanmay Pandey",100.00
27682,"Ananya Khanna",100.00
27689,"Ritika Patel",100.00
27695,"Kunal Das",100.00
27709,"Om Dubey",100.00
27746,"Sneha Khanna",100.00
27773,"Aditya Patel",100.00
27781,"Manav Thakur",100.00
27784,"Krishna Gupta",100.00
27794,"Krishna Nair",100.00
27799,"Meera Agarwal",100.00
27804,"Siddharth Nair",100.00
27805,"Ananya Agarwal",100.00
27826,"Om Nair",100.00
27827,"Priya Iyer",100.00
27836,"Meera Das",100.00
27876,"Sneha Gupta",100.00
27888,"Deepak Menon",100.00
27922,"Krishna Verma",100.00
27926,"Tanmay Pandey",100.00
27932,"Ananya Patel",100.00
27934,"Om Thakur",100.00
27948,"Sai Verma",100.00
27961,"Yash Khanna",100.00
27971,"Arjun Gupta",100.00
27975,"Pooja Rao",100.00
27977,"Kunal Joshi",100.00
27990,"Pooja Thakur",100.00
27991,"Deepak Ghosh",100.00
28006,"Mohit Kapoor",100.00
28014,"Siddharth Khanna",100.00
28032,"Sneha Reddy",100.00
28037,"Aditya Agarwal",100.00
28092,"Ritika Bansal",100.00
28124,"Aditi Jain",100.00
28126,"Neha Rao",100.00
28130,"Dev Bansal",100.00
28143,"Vivaan Dubey",100.00
28156,"Ananya Thakur",100.00
28157,"Kavya Das",100.00
28168,"Om Dubey",100.00
28173,"Tanmay Mehta",100.00
28216,"Diya Kapoor",100.00
28260,"Yash Reddy",100.00
28267,"Rohan Patel",100.00
28291,"Dev Gupta",100.00
28309,"Rohan Khanna",100.00
28319,"Harsh Agarwal",100.00
28329,"Ritesh Joshi",100.00
28336,"Meera Bansal",100.00
28341,"Yash Mehta",100.00
28351,"Neha Das",100.00
28352,"Arjun Dubey",100.00
28361,"Manav Ghosh",100.00
28363,"Dev Ghosh",100.00
28394,"Yash Rao",100.00
28415,"Dev Ghosh",100.00
28420,"Nikhil Menon",100.00
28426,"Meera Verma",100.00
28433,"Mohit Iyer",100.00
28438,"Dev Nair",100.00
28439,"Manav Rao",100.00
28440,"Harsh Kapoor",100.00
28442,"Dev Choudhary",100.00
28449,"Aarav Thakur",100.00
28452,"Neha Verma",100.00
28464,"Rahul Reddy",100.00
28478,"Ananya Rao",100.00
28487,"Harsh Khanna",100.00
28507,"Pooja Patel",100.00
28515,"Kunal Kapoor",100.00
28523,"Manav Sharma",100.00
28530,"Kunal Bansal",100.00
28535,"Manav Agarwal",100.00
28566,"Ishaan Verma",100.00
28579,"Dev Thakur",100.00
28582,"Krishna Verma",100.00
28591,"Aman Ghosh",100.00
28607,"Rahul Choudhary",100.00
28615,"Meera Sinha",100.00
28621,"Om Das",100.00
28625,"Diya Joshi",100.00
28654,"Tanmay Verma",100.00
28675,"Krishna Mehta",100.00
28691,"Kunal Bansal",100.00
28723,"Rohan Iyer",100.00
28729,"Ishaan Nair",100.00
28740,"Diya Thakur",100.00
28749,"Priya Dubey",100.00
28757,"Mohit Menon",100.00
28773,"Manav Nair",100.00
28774,"Manav Thakur",100.00
28786,"Nikhil Sharma",100.00
28792,"Sai Iyer",100.00
28809,"Manav Nair",100.00
28842,"Aman Sharma",100.00
28846,"Yash Patel",100.00
28848,"Diya Ghosh",100.00
28852,"Sneha Sinha",100.00
28857,"Varun Ghosh",100.00
28865,"Priya Dubey",100.00
28875,"Aditi Sinha",100.00
28884,"Om Ghosh",100.00
28897,"Nikhil Rao",100.00
28904,"Harsh Kapoor",100.00
28912,"Manav Pandey",100.00
28913,"Manav Kapoor",100.00
28919,"Aditya Kapoor",100.00
28922,"Rohan Reddy",100.00
28952,"Ritesh Kapoor",100.00
28959,"Dev Verma",100.00
28993,"Tanmay Agarwal",100.00
29001,"Arjun Mehta",100.00
29006,"Pooja Gupta",100.00
29010,"Kavya Choudhary",100.00
29017,"Krishna Ghosh",100.00
29019,"Tanmay Dubey",100.00
29021,"Neha Gupta",100.00
29030,"Kunal Reddy",100.00
29090,"Aman Mehta",100.00
29094,"Pooja Nair",100.00
29099,"Aditi Verma",100.00
29106,"Ritesh Jain",100.00
29115,"Sneha Kapoor",100.00
29116,"Mohit Mehta",100.00
29126,"Ananya Dubey",100.00
29132,"Sai Rao",100.00
29133,"Aarav Khanna",100.00
29144,"Rohan Verma",100.00
29151,"Rohan Choudhary",100.00
29160,"Priya Bansal",100.00
29167,"Siddharth Sharma",100.00
29170,"Sneha Rao",100.00
29221,"Kavya Nair",100.00
29235,"Ritika Jain",100.00
29242,"Yash Rao",100.00
844,"Dev Gupta",87.50
2360,"Manav Khanna",83.33
19263,"Tanmay Verma",83.33
30510,"Mohit Rao",83.33
32960,"Vivaan Jain",83.33
39129,"Dev Verma",83.33
41013,"Krishna Joshi",83.33
44458,"Neha Gupta",83.33
31825,"Siddharth Sinha",80.00
32143,"Siddharth Gupta",80.00
33023,"Rahul Pandey",80.00
33279,"Ritesh Joshi",80.00
35739,"Nikhil Mehta",80.00
35804,"Ananya Verma",80.00
37367,"Siddharth Sharma",80.00
40213,"Nikhil Bansal",80.00
48527,"Manav Sharma",80.00
49234,"Siddharth Kapoor",80.00
49421,"Vivaan Ghosh",80.00
49797,"Rohan Choudhary",80.00
49871,"Siddharth Verma",80.00
376,"Priya Das",80.00
1390,"Ritesh Sinha",80.00
1405,"Kunal Das",80.00
2458,"Meera Joshi",80.00
2971,"Pooja Pandey",80.00
3232,"Sneha Choudhary",80.00
3450,"Yash Rao",80.00
5372,"Ananya Bansal",80.00
5772,"Meera Ghosh",80.00
6043,"Om Menon",80.00
7389,"Harsh Nair",80.00
7409,"Tanmay Gupta",80.00
8946,"Priya Thakur",80.00
9273,"Sneha Jain",80.00
10328,"Manav Pandey",80.00
10807,"Sneha Choudhary",80.00
14377,"Yash Joshi",80.00
17718,"Tanmay Jain",80.00
18843,"Rohan Dubey",80.00
20780,"Pooja Choudhary",80.00
21017,"Aditya Choudhary",80.00
21124,"Ritika Verma",80.00
21580,"Tanmay Sinha",80.00
22165,"Tanmay Pandey",80.00
23443,"Krishna Gupta",80.00
23592,"Rohan Khanna",80.00
23788,"Pooja Kapoor",80.00
24099,"Rohan Reddy",80.00
24462,"Dev Thakur",80.00
24794,"Ishaan Verma",80.00
25116,"Om Joshi",80.00
27097,"Neha Verma",80.00
27653,"Meera Thakur",80.00
27743,"Sai Ghosh",80.00
431,"Vivaan Sharma",75.00
775,"Rohan Gupta",75.00
1024,"Aditi Nair",75.00
1218,"Diya Nair",75.00
1490,"Rahul Das",75.00
1720,"Aditi Thakur",75.00
1728,"Diya Choudhary",75.00
2153,"Rahul Reddy",75.00
2390,"Kunal Agarwal",75.00
2787,"Neha Verma",75.00
2789,"Krishna Iyer",75.00
2886,"Ananya Patel",75.00
2963,"Arjun Joshi",75.00
3203,"Priya Dubey",75.00
3239,"Deepak Choudhary",75.00
3340,"Yash Khanna",75.00
3402,"Harsh Khanna",75.00
3420,"Sai Das",75.00
3505,"Kavya Sharma",75.00
3506,"Kunal Nair",75.00
3670,"Vivaan Kapoor",75.00
3777,"Manav Agarwal",75.00
3906,"Tanmay Nair",75.00
4209,"Yash Sharma",75.00
4312,"Arjun Patel",75.00
4466,"Pooja Verma",75.00
4708,"Pooja Gupta",75.00
4781,"Manav Khanna",75.00
5078,"Yash Reddy",75.00
5287,"Aarav Agarwal",75.00
5316,"Dev Reddy",75.00
5351,"Neha Ghosh",75.00
5622,"Vivaan Patel",75.00
5657,"Yash Jain",75.00
5786,"Deepak Mehta",75.00
6248,"Neha Agarwal",75.00
6424,"Arjun Agarwal",75.00
6512,"Rahul Verma",75.00
6842,"Ananya Jain",75.00
6847,"Rohan Ghosh",75.00
6907,"Rahul Nair",75.00
7006,"Aditya Das",75.00
7062,"Mohit Agarwal",75.00
7137,"Rohan Kapoor",75.00
7298,"Ananya Verma",75.00
7299,"Rohan Gupta",75.00
7367,"Nikhil Patel",75.00
7459,"Tanmay Bansal",75.00
7597,"Siddharth Das",75.00
7709,"Om Verma",75.00
7997,"Vivaan Kapoor",75.00
8338,"Siddharth Bansal",75.00
8552,"Rohan Joshi",75.00
9361,"Meera Bansal",75.00
9998,"Kunal Choudhary",75.00
10052,"Manav Nair",75.00
11083,"Aditi Sharma",75.00
11167,"Sai Agarwal",75.00
11434,"Rohan Choudhary",75.00
11464,"Vivaan Pandey",75.00
11502,"Dev Thakur",75.00
11826,"Neha Reddy",75.00
11998,"Aditya Ghosh",75.00
12074,"Sneha Pandey",75.00
12187,"Rohan Dubey",75.00
12444,"Siddharth Sinha",75.00
12668,"Sai Ghosh",75.00
12781,"Meera Iyer",75.00
13053,"Dev Patel",75.00
13244,"Varun Nair",75.00
13979,"Rohan Jain",75.00
14107,"Ritika Choudhary",75.00
14190,"Siddharth Rao",75.00
14348,"Siddharth Mehta",75.00
14829,"Rohan Reddy",75.00
15041,"Yash Nair",75.00
15351,"Aman Gupta",75.00
15783,"Ishaan Nair",75.00
15896,"Ritika Pandey",75.00
15993,"Tanmay Rao",75.00
16162,"Rohan Joshi",75.00
16252,"Krishna Patel",75.00
16280,"Aditya Pandey",75.00
16395,"Meera Mehta",75.00
16551,"Kunal Ghosh",75.00
16631,"Ritika Das",75.00
16710,"Nikhil Sinha",75.00
16823,"Siddharth Pandey",75.00
16901,"Ritika Menon",75.00
17159,"Rohan Patel",75.00
17333,"Pooja Gupta",75.00
17674,"Kunal Thakur",75.00
17828,"Ananya Iyer",75.00
18009,"Varun Patel",75.00
19282,"Aditya Das",75.00
19614,"Dev Nair",75.00
19635,"Pooja Jain",75.00
19714,"Aman Nair",75.00
19891,"Neha Sharma",75.00
20455,"Om Mehta",75.00
20938,"Diya Kapoor",75.00
21255,"Mohit Dubey",75.00
21318,"Om Gupta",75.00
22283,"Manav Patel",75.00
22698,"Nikhil Jain",75.00
23196,"Vivaan Reddy",75.00
23339,"Dev Rao",75.00
23905,"Deepak Das",75.00
24152,"Aditya Gupta",75.00
24207,"Ishaan Khanna",75.00
24335,"Siddharth Bansal",75.00
24391,"Yash Sinha",75.00
24456,"Sai Rao",75.00
24584,"Pooja Jain",75.00
24662,"Deepak Choudhary",75.00
24852,"Dev Verma",75.00
25162,"Vivaan Reddy",75.00
25258,"Kunal Menon",75.00
25447,"Siddharth Reddy",75.00
25537,"Aarav Sinha",75.00
25572,"Ananya Nair",75.00
26254,"Sneha Iyer",75.00
26545,"Dev Choudhary",75.00
26870,"Mohit Sinha",75.00
27263,"Sai Iyer",75.00
27361,"Aditya Reddy",75.00
27988,"Varun Verma",75.00
28079,"Ananya Khanna",75.00
28813,"Rahul Verma",75.00
29710,"Harsh Khanna",75.00
29827,"Mohit Das",75.00
30116,"Nikhil Verma",75.00
30303,"Deepak Ghosh",75.00
30533,"Rohan Sinha",75.00
30622,"Ritika Nair",75.00
30851,"Ritika Khanna",75.00
30863,"Varun Menon",75.00
30946,"Yash Pandey",75.00
31011,"Priya Das",75.00
31414,"Pooja Ghosh",75.00
31421,"Yash Choudhary",75.00
31521,"Mohit Das",75.00
32063,"Sai Choudhary",75.00
32557,"Rohan Reddy",75.00
32591,"Rohan Iyer",75.00
32768,"Ananya Gupta",75.00
32890,"Siddharth Jain",75.00
33045,"Neha Choudhary",75.00
33360,"Om Pandey",75.00
33680,"Priya Agarwal",75.00
33927,"Arjun Nair",75.00
34139,"Kunal Das",75.00
34899,"Aman Nair",75.00
35385,"Siddharth Dubey",75.00
35388,"Vivaan Nair",75.00
35546,"Vivaan Nair",75.00
35722,"Pooja Iyer",75.00
36291,"Neha Gupta",75.00
36410,"Arjun Rao",75.00
36830,"Rohan Reddy",75.00
37828,"Rohan Pandey",75.00
37881,"Harsh Sharma",75.00
38146,"Ananya Choudhary",75.00
38509,"Meera Reddy",75.00
38999,"Ritesh Jain",75.00
39070,"Aman Dubey",75.00
39166,"Harsh Rao",75.00
39373,"Sai Das",75.00
39489,"Meera Patel",75.00
39910,"Ritesh Choudhary",75.00
39927,"Siddharth Iyer",75.00
40233,"Deepak Iyer",75.00
40331,"Deepak Jain",75.00
40384,"Arjun Joshi",75.00
40752,"Ritesh Jain",75.00
41308,"Meera Verma",75.00
41701,"Priya Joshi",75.00
41975,"Neha Kapoor",75.00
42040,"Tanmay Kapoor",75.00
42153,"Aditi Iyer",75.00
42779,"Kavya Patel",75.00
42834,"Neha Jain",75.00
43282,"Kavya Joshi",75.00
43374,"Aditi Mehta",75.00
43610,"Yash Das",75.00
43767,"Pooja Khanna",75.00
44394,"Tanmay Pandey",75.00
44614,"Sai Pandey",75.00
44627,"Harsh Thakur",75.00
44671,"Diya Jain",75.00
44976,"Nikhil Joshi",75.00
45432,"Ananya Ghosh",75.00
45490,"Sneha Gupta",75.00
45691,"Vivaan Khanna",75.00
45851,"Manav Dubey",75.00
45928,"Ritesh Mehta",75.00
46797,"Sneha Mehta",75.00
47149,"Ritika Verma",75.00
47176,"Pooja Jain",75.00
47506,"Yash Choudhary",75.00
47680,"Om Sharma",75.00
47915,"Meera Agarwal",75.00
48774,"Vivaan Ghosh",75.00
49291,"Neha Sharma",75.00
49709,"Kunal Choudhary",75.00
32214,"Sneha Kapoor",71.43
45538,"Varun Choudhary",71.43
21884,"Manav Joshi",71.43
172,"Meera Choudhary",66.67
255,"Kavya Joshi",66.67
298,"Priya Verma",66.67
666,"Yash Pandey",66.67
711,"Rahul Agarwal",66.67
807,"Kavya Bansal",66.67
809,"Arjun Patel",66.67
849,"Ritesh Ghosh",66.67
883,"Siddharth Thakur",66.67
1056,"Pooja Kapoor",66.67
1068,"Varun Sharma",66.67
1191,"Neha Jain",66.67
1205,"Diya Mehta",66.67
1329,"Sneha Reddy",66.67
1442,"Dev Nair",66.67
1469,"Yash Joshi",66.67
1673,"Tanmay Khanna",66.67
1933,"Varun Bansal",66.67
1969,"Pooja Das",66.67
2050,"Nikhil Thakur",66.67
2116,"Yash Menon",66.67
2210,"Om Ghosh",66.67
2522,"Harsh Joshi",66.67
2606,"Ananya Sharma",66.67
2630,"Arjun Bansal",66.67
2837,"Ritesh Sharma",66.67
2864,"Meera Sinha",66.67
2927,"Ritika Dubey",66.67
2932,"Harsh Verma",66.67
3010,"Sai Mehta",66.67
3012,"Neha Agarwal",66.67
3041,"Rahul Ghosh",66.67
3082,"Vivaan Mehta",66.67
3135,"Kavya Bansal",66.67
3251,"Aman Dubey",66.67
3322,"Ananya Jain",66.67
3388,"Vivaan Ghosh",66.67
3456,"Kunal Choudhary",66.67
3587,"Kavya Khanna",66.67
3679,"Deepak Nair",66.67
3712,"Yash Mehta",66.67
4071,"Arjun Verma",66.67
4152,"Deepak Thakur",66.67
4238,"Siddharth Nair",66.67
4361,"Manav Gupta",66.67
4371,"Kunal Rao",66.67
4403,"Siddharth Thakur",66.67
4415,"Ishaan Jain",66.67
4425,"Kavya Agarwal",66.67
4560,"Tanmay Dubey",66.67
4601,"Sai Khanna",66.67
4652,"Kunal Choudhary",66.67
4741,"Krishna Rao",66.67
4885,"Rahul Kapoor",66.67
4959,"Kunal Ghosh",66.67
4978,"Aditya Nair",66.67
